epoch,step,train/loss,train/mean_return,train/position_magnitude,train/sharpe,train/turnover,val/position_magnitude,val/return
7,229,0.03350554779171944,-0.0018062636954709888,0.3793789744377136,-0.031725432723760605,0.0068084802478551865,,
7,239,0.11576514691114426,-0.004346267320215702,0.38060399889945984,-0.11385194957256317,0.009279510006308556,,
7,249,0.11941700428724289,-0.004943108651787043,0.3701476454734802,-0.11774402111768723,0.006049234885722399,,
7,255,,,,,,0.3682165741920471,0.000523184600751847
8,259,0.02179315686225891,-0.0012013714294880629,0.37049901485443115,-0.020080463960766792,0.006789734121412039,,
8,269,0.0985310897231102,-0.003895064117386937,0.3675331473350525,-0.09679578989744186,0.007670387160032988,,
8,279,0.08117280900478363,-0.002891252050176263,0.3599453270435333,-0.07950786501169205,0.007375733926892281,,
8,287,,,,,,0.3482373058795929,0.0005238748271949589
9,289,0.048460256308317184,-0.002920577535405755,0.34657686948776245,-0.04700024425983429,0.005171606782823801,,
9,299,0.12261708080768585,-0.005233390256762505,0.3462371528148651,-0.1211729347705841,0.004902453627437353,,
9,309,-0.05041369050741196,0.0019217495573684573,0.34625867009162903,0.05189705640077591,0.005681971553713083,,
9,319,1.3404754400253296,-0.01435347180813551,0.33625560998916626,-1.3391371965408325,0.004149057436734438,,
9,319,,,,,,0.33865591883659363,0.0005230105598457158
10,329,-0.10413777828216553,0.0054527875036001205,0.3375933766365051,0.1055065467953682,0.0045775556936860085,,
10,339,0.02204769477248192,-0.0010614352067932487,0.32987695932388306,-0.02072300761938095,0.004725967533886433,,
10,349,-0.0750105157494545,0.0020911451429128647,0.3264295160770416,0.07627390325069427,0.003953550476580858,,
10,351,,,,,,0.3236769735813141,0.0005236007273197174
11,359,0.0856265127658844,-0.0028164328541606665,0.31531041860580444,-0.08445003628730774,0.0036432251799851656,,
11,369,0.26777300238609314,-0.01336628571152687,0.3032096326351166,-0.2666206657886505,0.004653798416256905,,
11,379,0.030093900859355927,-0.001073740073479712,0.2946045398712158,-0.029018651694059372,0.004143509082496166,,
11,383,,,,,,0.29064488410949707,0.0005232235416769981
12,389,0.03046615980565548,-0.00126891047693789,0.2849902808666229,-0.02946171723306179,0.003842276521027088,,
12,399,0.11308884620666504,-0.003183480817824602,0.283947616815567,-0.11206971853971481,0.004254331346601248,,
12,409,0.11397726088762283,-0.003547489643096924,0.2770334482192993,-0.11302293092012405,0.003733496181666851,,
12,415,,,,,,0.27079781889915466,0.0005234201671555638
13,419,0.018451742827892303,-0.0007635426009073853,0.2703012228012085,-0.01750618778169155,0.004294019658118486,,
13,429,0.09645943343639374,-0.002790536731481552,0.26666349172592163,-0.09555469453334808,0.0038694953545928,,
13,439,0.08056046813726425,-0.002171776257455349,0.2696182429790497,-0.07961266487836838,0.004413333721458912,,
13,447,,,,,,0.26648834347724915,0.0005225970526225865
14,449,0.05132336542010307,-0.0023869327269494534,0.2649221420288086,-0.05041482299566269,0.004131095949560404,,
14,459,0.12349843233823776,-0.003975612111389637,0.25932061672210693,-0.12263517826795578,0.0038125072605907917,,
14,469,-0.052859868854284286,0.001480878097936511,0.25830310583114624,0.05371643602848053,0.0037838907446712255,,
14,479,1.316014051437378,-0.010978782549500465,0.2575797438621521,-1.3152292966842651,0.0024239004123955965,,
14,479,,,,,,0.258491575717926,0.0005222488543950021
15,489,-0.10179591923952103,0.004005618393421173,0.2555599510669708,0.10263748466968536,0.0037639241199940443,,
15,499,0.019058940932154655,-0.0007151341415010393,0.2524148225784302,-0.0182498712092638,0.003434891579672694,,
15,509,-0.07165942341089249,0.0015134371351450682,0.2478637993335724,0.07241646200418472,0.0028502705972641706,,
15,511,,,,,,0.2466645985841751,0.0005216223653405905
16,519,0.08616790920495987,-0.00220901588909328,0.24238556623458862,-0.08541953563690186,0.003213424701243639,,
16,529,0.2671678066253662,-0.010283364914357662,0.2320469468832016,-0.2663910388946533,0.004751523490995169,,
16,539,0.030170762911438942,-0.0008507169550284743,0.23015278577804565,-0.029460707679390907,0.0036046369932591915,,
16,543,,,,,,0.23063483834266663,0.0005229775561019778
17,549,0.030643709003925323,-0.0010237632086500525,0.2265462577342987,-0.029921021312475204,0.004185255151242018,,
17,559,0.11445712298154831,-0.0025549863930791616,0.22396963834762573,-0.1137647032737732,0.0038130334578454494,,
17,569,0.1169113740324974,-0.0028537313919514418,0.2162747085094452,-0.11628445237874985,0.0031800540164113045,,
17,575,,,,,,0.21721233427524567,0.0005245137144811451
18,579,0.02159593440592289,-0.000737020920496434,0.21808677911758423,-0.020963842049241066,0.003126733470708132,,
18,589,0.09762836992740631,-0.0023280696477741003,0.21944792568683624,-0.09700483828783035,0.002837433712556958,,
18,599,0.08133964985609055,-0.0017883125692605972,0.21963371336460114,-0.0807030200958252,0.003080962225794792,,
18,607,,,,,,0.21578393876552582,0.0005246137734502554
19,609,0.04651934653520584,-0.001761025283485651,0.2141156941652298,-0.04594603553414345,0.0022960782516747713,,
19,619,0.12381468713283539,-0.0032302155159413815,0.21042834222316742,-0.12322743237018585,0.0028874052222818136,,
19,629,-0.05342147499322891,0.0012197811156511307,0.2120557427406311,0.05404011160135269,0.0033767991699278355,,
19,639,1.3360190391540527,-0.008889077231287956,0.20781555771827698,-1.3353904485702515,0.003933631349354982,,
19,639,,,,,,0.21094319224357605,0.0005243700579740107
20,649,-0.10624368488788605,0.003453619312494993,0.21055524051189423,0.10680804401636124,0.0024182244669646025,,
20,659,0.019184550270438194,-0.0005852049216628075,0.20398278534412384,-0.01858413964509964,0.0036828527227044106,,
20,669,-0.07760944217443466,0.0013227085582911968,0.200727641582489,0.0781731978058815,0.003213080344721675,,
20,671,,,,,,0.20026737451553345,0.0005229335511103272
21,679,0.08481434732675552,-0.0017842811066657305,0.19969511032104492,-0.08428926020860672,0.0025242799893021584,,
21,689,0.2680412828922272,-0.008623471483588219,0.19393889605998993,-0.2675477862358093,0.0023467564024031162,,
21,699,0.02870945818722248,-0.0006790342158637941,0.19227536022663116,-0.02821803092956543,0.002433015266433358,,
21,703,,,,,,0.19182074069976807,0.0005227059591561556
22,709,0.028982415795326233,-0.0008215861744247377,0.19152410328388214,-0.02850455604493618,0.002220014575868845,,
22,719,0.11280015110969543,-0.002184677869081497,0.19398638606071472,-0.11232034116983414,0.002068968489766121,,
22,729,0.1126498356461525,-0.0024499630089849234,0.1929972916841507,-0.11216748505830765,0.0021963822655379772,,
22,735,,,,,,0.19335807859897614,0.0005220905877649784
23,739,0.01951264590024948,-0.0005917802336625755,0.19177858531475067,-0.0190439336001873,0.002017250983044505,,
23,749,0.09680472314357758,-0.0019808809738606215,0.18812397122383118,-0.09635166078805923,0.001982254208996892,,
23,759,0.08017341047525406,-0.0015100135933607817,0.1872267723083496,-0.07971446216106415,0.0021660826168954372,,
23,767,,,,,,0.1835363209247589,0.0005223517655394971
24,769,0.04905132204294205,-0.0015794123755767941,0.18169021606445312,-0.048623379319906235,0.0019559587817639112,,
24,779,0.12138457596302032,-0.0026888668071478605,0.17906907200813293,-0.12097884714603424,0.0017008756985887885,,
24,789,-0.05286339297890663,0.0010073189623653889,0.17746755480766296,0.053270768374204636,0.0018476805416867137,,
24,799,1.324188232421875,-0.007459892425686121,0.17444775998592377,-1.3238295316696167,0.0010873946594074368,,
24,799,,,,,,0.17567047476768494,0.0005224531050771475
25,809,-0.10520993918180466,0.0027996329590678215,0.17306862771511078,0.10557394474744797,0.0012890278594568372,,
25,819,0.018732914701104164,-0.0004849928373005241,0.1696590781211853,-0.018377244472503662,0.001355943619273603,,
25,829,-0.07425501942634583,0.00105100660584867,0.16752761602401733,0.07459826022386551,0.0012511919485405087,,
25,831,,,,,,0.16735152900218964,0.0005222788895480335
26,839,0.08544520288705826,-0.00149433477781713,0.1657004952430725,-0.08512207120656967,0.0009709458681754768,,
26,849,0.26672497391700745,-0.0071824174374341965,0.16228000819683075,-0.26639893651008606,0.0012534728739410639,,
26,859,0.028307097032666206,-0.0005658409208990633,0.1614488959312439,-0.0280032679438591,0.0008632087847217917,,
26,863,,,,,,0.16136163473129272,0.000522261718288064
27,869,0.029490506276488304,-0.0007055742316879332,0.16063572466373444,-0.029190130531787872,0.0008466002764180303,,
27,879,0.11455391347408295,-0.0018261614022776484,0.15991824865341187,-0.11425285041332245,0.0009063328616321087,,
27,889,0.11338960379362106,-0.002030646428465843,0.15847879648208618,-0.11310029774904251,0.0007629807805642486,,
27,895,,,,,,0.1578824371099472,0.0005220507155172527
28,899,0.019410904496908188,-0.000483855081256479,0.1570342779159546,-0.019139980897307396,0.00048641301691532135,,
28,909,0.096763014793396,-0.001631168881431222,0.1546810418367386,-0.09650187939405441,0.00043733397615142167,,
28,919,0.07734218239784241,-0.0011900491081178188,0.15290440618991852,-0.07707542181015015,0.0006590645643882453,,
28,927,,,,,,0.1508968472480774,0.000521936803124845
29,929,0.0494413748383522,-0.0013236975064501166,0.15032151341438293,-0.04919398948550224,0.00042836079956032336,,
29,939,0.12031378597021103,-0.0022201486863195896,0.1488766372203827,-0.12006908655166626,0.0004610780451912433,,
29,949,-0.05245283246040344,0.0008256298024207354,0.1469508856534958,0.05269177258014679,0.0004598583618644625,,
29,959,1.3238269090652466,-0.0061643412336707115,0.14472037553787231,-1.3235985040664673,0.0003796342352870852,,
29,959,,,,,,0.14479771256446838,0.0005218423320911825
30,969,-0.10483244061470032,0.002298609586432576,0.14297634363174438,0.10504802316427231,0.00022323234588839114,,
30,979,0.018892617896199226,-0.0004093417664989829,0.14068306982517242,-0.018684208393096924,0.00020983342255931348,,
30,989,-0.0750712975859642,0.0008759989868849516,0.1385185420513153,0.07526765018701553,8.952228381531313e-05,,
30,991,,,,,,0.13781505823135376,0.0005218060105107725
31,999,0.08647587895393372,-0.0012422873405739665,0.13606013357639313,-0.08628901839256287,3.478031067061238e-05,,
31,1009,0.26584941148757935,-0.0059225913137197495,0.1343001127243042,-0.26565495133399963,0.00028051965637132525,,
31,1019,0.028618216514587402,-0.0004739699943456799,0.13300639390945435,-0.028438996523618698,4.628250826499425e-05,,
31,1023,,,,,,0.13197049498558044,0.0005218082224018872
32,1029,0.028567561879754066,-0.0005594987305812538,0.1307237595319748,-0.02839365415275097,6.04370616201777e-05,,
32,1039,0.1126575767993927,-0.0014492955524474382,0.12902705371379852,-0.11249052733182907,1.1296683624095749e-05,,
32,1049,0.11193671077489853,-0.0016141311498358846,0.12749607861042023,-0.11177060008049011,7.120544614735991e-05,,
32,1055,,,,,,0.12599141895771027,0.0005218064761720598
33,1059,0.019134972244501114,-0.00038188198232091963,0.12517493963241577,-0.01897645927965641,3.650161670520902e-05,,
33,1069,0.09739667177200317,-0.0013135495828464627,0.12364915013313293,-0.09724172949790955,4.095522308489308e-05,,
33,1079,0.07622731477022171,-0.0009443784947507083,0.12296875566244125,-0.0760725811123848,7.054196612443775e-05,,
33,1087,,,,,,0.12145328521728516,0.0005218074074946344
