epoch,step,train/loss,train/mean_return,train/position_magnitude,train/sharpe,train/turnover,val/position_magnitude,val/return
13,419,-0.018135366961359978,0.0006502069300040603,0.21613918244838715,0.018779585137963295,0.0035385636147111654,,
13,429,-0.09874141216278076,0.0023117500822991133,0.21360431611537933,0.09942983090877533,0.0046380553394556046,,
13,439,-0.06956110894680023,0.0014244538033381104,0.19995687901973724,0.07017582654953003,0.004289457108825445,,
13,447,,,,,,0.20627418160438538,-0.0005194718251004815
14,449,-0.049269579350948334,0.0018494322430342436,0.20745092630386353,0.04987508803606033,0.0035009568091481924,,
14,459,-0.11852538585662842,0.0028884599450975657,0.19563966989517212,0.11911221593618393,0.0040781996212899685,,
14,469,0.054787397384643555,-0.0010424923384562135,0.17971692979335785,-0.05422095209360123,0.004861095454543829,,
14,479,-1.3230103254318237,0.00798257626593113,0.18790066242218018,1.3234926462173462,0.0025847554206848145,,
14,479,,,,,,0.182857483625412,-0.0005199996521696448
15,489,0.10696820169687271,-0.0029495079070329666,0.1806633025407791,-0.10642264038324356,0.004378317855298519,,
15,499,-0.012046664021909237,0.0003300608368590474,0.16739656031131744,0.012517062947154045,0.0037991181015968323,,
15,509,0.07514426857233047,-0.0010953850578516722,0.17498354613780975,-0.07464347779750824,0.003887697122991085,,
15,511,,,,,,0.17941413819789886,-0.0005209781229496002
16,519,-0.08890140801668167,0.001927311415784061,0.20448938012123108,0.08947534114122391,0.003112427657470107,,
16,529,-0.264883816242218,0.009157397784292698,0.20721493661403656,0.2654772102832794,0.003279132070019841,,
16,539,-0.028888743370771408,0.0007479578489437699,0.201608806848526,0.02943432703614235,0.002779705449938774,,
16,543,,,,,,0.19776944816112518,-0.0005212649120949209
17,549,-0.02382679469883442,0.0007304116734303534,0.1955123096704483,0.02437346987426281,0.0032857239712029696,,
17,559,-0.10901518911123276,0.002005309332162142,0.184914231300354,0.10951977223157883,0.0032502177637070417,,
17,569,-0.10735134780406952,0.0022784608881920576,0.18634195625782013,0.10787832736968994,0.003592306049540639,,
17,575,,,,,,0.19121436774730682,-0.0005221509491093457
18,579,-0.01855429634451866,0.0006002485752105713,0.19647377729415894,0.0191191416233778,0.0035737301222980022,,
18,589,-0.10074706375598907,0.002136558061465621,0.1934375911951065,0.10125972330570221,0.0027677579782903194,,
18,599,-0.0731576681137085,0.0013201808324083686,0.17799241840839386,0.07362812757492065,0.00306962663307786,,
18,607,,,,,,0.1887010931968689,-0.0005231843097135425
19,609,-0.04877375438809395,0.001697505242191255,0.19248740375041962,0.049262020736932755,0.002353811636567116,,
19,619,-0.11710551381111145,0.0028407792560756207,0.1945970058441162,0.11761529743671417,0.002620778977870941,,
19,629,0.05486796423792839,-0.0010967825073748827,0.18908433616161346,-0.054405614733695984,0.0020950534380972385,,
19,639,-1.315359354019165,0.008399495854973793,0.19770276546478271,1.3158724308013916,0.002442691009491682,,
19,639,,,,,,0.19678768515586853,-0.000522514630574733
20,649,0.10345304012298584,-0.0031625244300812483,0.20054012537002563,-0.10296852886676788,0.0016459706239402294,,
20,659,-0.016067782416939735,0.0004975937772542238,0.19189541041851044,0.01654135063290596,0.0021052623633295298,,
20,669,0.07479746639728546,-0.0012407387839630246,0.19864459335803986,-0.07430850714445114,0.0018862866563722491,,
20,671,,,,,,0.20069152116775513,-0.0005216345889493823
21,679,-0.08743076771497726,0.0018792354967445135,0.20239125192165375,0.08792673051357269,0.001725838053971529,,
21,689,-0.2649940848350525,0.008477795869112015,0.19226472079753876,0.26547062397003174,0.002135402988642454,,
21,699,-0.029218949377536774,0.0006903953035362065,0.1856008619070053,0.029643965885043144,0.0016102500958368182,,
21,703,,,,,,0.1808777004480362,-0.0005216178833507001
22,709,-0.02370249666273594,0.0006573375430889428,0.17912517488002777,0.02413158491253853,0.002163643715903163,,
22,719,-0.1101798340678215,0.0019070333801209927,0.173785001039505,0.11059465259313583,0.002254665596410632,,
22,729,-0.10790791362524033,0.002034183358773589,0.16606351733207703,0.10826709866523743,0.001667369157075882,,
22,735,,,,,,0.16422618925571442,-0.0005205225315876305
23,739,-0.016709482297301292,0.00045060893171466887,0.16492551565170288,0.01706916280090809,0.0017525333678349853,,
23,749,-0.0996205285191536,0.0017361064674332738,0.15984773635864258,0.09996543824672699,0.0017868431750684977,,
23,759,-0.07010973244905472,0.0010588145814836025,0.14851312339305878,0.07043472677469254,0.002086342079564929,,
23,767,,,,,,0.1553896814584732,-0.0005206171772442758
24,769,-0.04775966703891754,0.0013630844186991453,0.15832887589931488,0.048105038702487946,0.0018931690137833357,,
24,779,-0.11841131746768951,0.002396994037553668,0.1632627546787262,0.11875957250595093,0.0016333184903487563,,
24,789,0.05352199822664261,-0.0008848724537529051,0.15564028918743134,-0.05316680297255516,0.0022575464099645615,,
24,799,-1.3238041400909424,0.006864783354103565,0.16199544072151184,1.3241181373596191,0.0010326196206733584,,
24,799,,,,,,0.16052551567554474,-0.0005218308651819825
25,809,0.10298847407102585,-0.0025373229291290045,0.16166475415229797,-0.1026194617152214,0.0021519598085433245,,
25,819,-0.015517095103859901,0.00038261781446635723,0.15406681597232819,0.015853827819228172,0.001984903821721673,,
25,829,0.07603234052658081,-0.0009823779109865427,0.15455500781536102,-0.07570212334394455,0.0018260299693793058,,
25,831,,,,,,0.1546248495578766,-0.0005218078731559217
26,839,-0.08856445550918579,0.0014718082966282964,0.1572275161743164,0.08889563381671906,0.0016787692438811064,,
26,849,-0.2652556300163269,0.006784211378544569,0.15395769476890564,0.26559165120124817,0.001978005515411496,,
26,859,-0.029788512736558914,0.0005571884685195982,0.14777691662311554,0.03007633611559868,0.001388384960591793,,
26,863,,,,,,0.14471308887004852,-0.0005219123559072614
27,869,-0.028025496751070023,0.0006161604542285204,0.14507900178432465,0.0282989963889122,0.0012600022600963712,,
27,879,-0.11108658462762833,0.001517010503448546,0.1371123492717743,0.11135460436344147,0.0015995735302567482,,
27,889,-0.10897389054298401,0.0016265984158962965,0.1315280646085739,0.10923830419778824,0.0018276857445016503,,
27,895,,,,,,0.13763095438480377,-0.0005221205647103488
