Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC4.SA,ITUB4.SA,PETR4.SA,RENT3.SA,VALE3.SA,WEGE3.SA
2014-04-22,10.425419807434082,2.466555595397949,5.6465373039245605,6.8986735343933105,8.16549301147461,4.253423690795898,8.193594932556152,13.8853178024292,4.020562648773193
2014-04-23,10.302698135375977,2.4496023654937744,5.551109313964844,6.846909999847412,8.149526596069336,4.274744987487793,8.130203247070312,13.69542407989502,4.0427093505859375
2014-04-24,10.168290138244629,2.458078622817993,5.51154088973999,6.956644058227539,8.325153350830078,4.298730373382568,8.240547180175781,13.921492576599121,3.9295170307159424
2014-04-25,10.092323303222656,2.386031150817871,5.427752494812012,6.9421467781066895,8.404979705810547,4.272079944610596,8.090293884277344,13.708985328674316,3.999229669570923
2014-04-28,10.06894588470459,2.3563649654388428,5.458010673522949,6.892458438873291,8.389012336730957,4.413327693939209,7.911868572235107,13.378922462463379,4.03711462020874
2014-04-29,10.028962135314941,2.4368884563446045,5.562746047973633,6.946290969848633,8.39357852935791,4.447974681854248,7.958821773529053,13.464828491210938,4.056815147399902
2014-04-30,9.538033485412598,2.4156978130340576,5.444042682647705,6.877965927124023,8.386735916137695,4.413327693939209,7.829697608947754,13.360835075378418,4.07803201675415
2014-05-02,9.403611183166504,2.5131735801696777,5.551109313964844,6.99805212020874,8.545323371887207,4.71714448928833,7.967798709869385,13.654725074768066,4.106822490692139
2014-05-05,9.643230438232422,2.5152931213378906,5.660499572753906,7.107994556427002,8.636588096618652,4.682497978210449,8.02682113647461,13.614034652709961,4.029538154602051
2014-05-06,9.730897903442383,2.5089352130889893,5.74894905090332,7.159790515899658,8.556730270385742,4.861055374145508,8.031546592712402,13.48291015625,4.040146350860596
2014-05-07,9.526344299316406,2.5428404808044434,5.821101188659668,7.244731903076172,8.616055488586426,4.951668739318848,7.953632831573486,13.550735473632812,4.071969032287598
2014-05-08,9.526344299316406,2.485625743865967,5.572056770324707,7.163928031921387,8.483709335327148,4.765115737915039,8.12125301361084,13.324657440185547,4.17501974105835
2014-05-09,9.6607666015625,2.470792293548584,5.488266468048096,7.103853702545166,8.40841007232666,4.70914888381958,8.201523780822754,13.211624145507812,4.187143802642822
2014-05-12,9.748430252075195,2.521649122238159,5.532487392425537,7.232302665710449,8.570422172546387,4.805090427398682,8.442325592041016,13.835585594177246,4.206842422485352
2014-05-13,9.701675415039062,2.5004594326019287,5.565071105957031,7.197082042694092,8.517940521240234,4.786434173583984,8.652440071105957,13.85818862915039,4.2129058837890625
2014-05-14,9.760120391845703,2.5089352130889893,5.588347434997559,7.317237377166748,8.554449081420898,4.874382019042969,8.72326374053955,14.192778587341309,4.1962361335754395
2014-05-15,9.643230438232422,2.4877452850341797,5.583693504333496,7.224017143249512,8.49055290222168,4.805090427398682,8.711461067199707,14.06165885925293,4.1553192138671875
2014-05-16,9.64907455444336,2.519531011581421,5.597657680511475,7.261300086975098,8.57498550415039,4.799760341644287,8.81769847869873,13.745155334472656,4.131070137023926
2014-05-19,9.637389183044434,2.485625743865967,5.539471626281738,7.147358417510986,8.520224571228027,4.7811055183410645,8.619390487670898,13.324657440185547,4.068939685821533
2014-05-20,9.526344299316406,2.4773972034454346,5.542090892791748,7.018914699554443,8.369619369506836,4.610541343688965,8.456490516662598,13.048857688903809,4.0189290046691895
2014-05-21,9.643230438232422,2.49237322807312,5.140388011932373,6.840747833251953,8.191644668579102,4.653181552886963,8.605220794677734,13.062421798706055,4.068939685821533
2014-05-22,9.771810531616211,2.524463176727295,5.322556972503662,6.911187648773193,8.292037963867188,4.711813926696777,8.673685073852539,13.265883445739746,4.0583319664001465
2014-05-23,9.689987182617188,2.5201849937438965,5.231472015380859,6.801384925842285,8.166543960571289,4.71714448928833,8.42108154296875,13.229710578918457,3.9643726348876953
2014-05-26,9.730897903442383,2.524463176727295,5.240815162658691,6.774455547332764,8.14144515991211,4.759786128997803,8.461212158203125,13.383443832397461,3.985590696334839
2014-05-27,9.421146392822266,2.5030698776245117,5.2735114097595215,6.670866966247559,8.146007537841797,4.661177635192871,8.40455150604248,13.152850151062012,3.985590696334839
2014-05-28,9.438680648803711,2.5030698776245117,5.451007843017578,6.739234447479248,8.29432201385498,4.71714448928833,8.498987197875977,13.152850151062012,4.000743865966797
2014-05-29,9.438680648803711,2.4346108436584473,5.418311595916748,6.666721343994141,8.168828010559082,4.610541343688965,8.473018646240234,13.265883445739746,3.9522523880004883
2014-05-30,9.26919174194336,2.3490355014801025,5.345912933349609,6.465767860412598,7.940647602081299,4.447974681854248,8.38094425201416,12.867999076843262,3.941643238067627
2014-06-02,9.508810043334961,2.3511743545532227,5.336569309234619,6.474052906036377,7.994289875030518,4.41066312789917,8.291230201721191,13.175455093383789,3.9477028846740723
2014-06-03,9.555564880371094,2.35331392288208,5.406632900238037,6.530176162719727,8.042232513427734,4.503938674926758,8.369139671325684,13.044332504272461,4.000743865966797
2014-06-04,9.473743438720703,2.3297808170318604,5.392619609832764,6.474199295043945,7.9509196281433105,4.423988342285156,8.437602996826172,13.075984954833984,4.064392566680908
2014-06-05,9.397768020629883,2.3297808170318604,5.411306381225586,6.424448490142822,7.845911026000977,4.349365711212158,8.484819412231445,13.01268482208252,4.075003623962402
2014-06-06,9.526344299316406,2.396101474761963,5.698566913604736,6.73748254776001,8.196085929870605,4.711813926696777,8.609943389892578,13.279451370239258,4.099248886108398
2014-06-09,9.58478832244873,2.436748743057251,5.864388942718506,6.9199113845825195,8.504948616027832,4.815750598907471,8.737431526184082,13.397004127502441,4.2129058837890625
2014-06-10,9.590632438659668,2.511626958847046,6.039549350738525,7.058806896209717,8.48235034942627,4.975654125213623,8.749232292175293,13.311098098754883,4.340201377868652
2014-06-11,9.397768020629883,2.511626958847046,6.1002702713012695,7.135507106781006,8.658123970031738,5.031619548797607,8.876720428466797,13.401530265808105,4.288677215576172
2014-06-13,9.263347625732422,2.5414512157440186,6.232928276062012,7.1189284324646,8.610410690307617,5.060935974121094,8.664246559143066,12.931296348571777,4.299283027648926
2014-06-16,9.146459579467773,2.562988519668579,6.284955024719238,7.112705230712891,8.552656173706055,4.994309902191162,8.765759468078613,12.849910736083984,4.208357810974121
2014-06-17,9.088014602661133,2.5349903106689453,6.180909156799316,7.017347812652588,8.439665794372559,4.882377624511719,8.787006378173828,12.86347770690918,4.240182399749756
2014-06-18,9.327634811401367,2.629756450653076,6.117068290710449,7.139654636383057,8.555167198181152,5.063601016998291,8.971153259277344,13.044332504272461,4.272008419036865
2014-06-20,9.351014137268066,2.5479118824005127,6.057954788208008,7.120998382568359,8.42961311340332,4.983650207519531,8.923933982849121,13.008164405822754,4.2129058837890625
2014-06-23,9.146459579467773,2.5392978191375732,6.00830078125,7.062955856323242,8.366839408874512,4.877048015594482,8.763401985168457,13.16189193725586,4.218966484069824
2014-06-24,9.105548858642578,2.5586819648742676,6.098153114318848,7.129293441772461,8.381909370422363,4.701153755187988,8.853110313415527,12.981032371520996,4.246243953704834
2014-06-25,9.0646390914917,2.5392978191375732,6.020121097564697,6.845027446746826,8.115736961364746,4.607877254486084,8.761037826538086,12.958425521850586,4.237218379974365
2014-06-26,9.163992881774902,2.543605089187622,5.984653472900391,6.830424785614014,8.088116645812988,4.615872859954834,8.713822364807129,13.265883445739746,4.269123554229736
2014-06-27,9.082172393798828,2.5263755321502686,5.953913688659668,6.755344390869141,8.063003540039062,4.583890438079834,8.633559226989746,13.139283180236816,4.25393009185791
2014-06-30,9.210749626159668,2.496222496032715,5.875885009765625,6.684437274932861,8.022822380065918,4.607877254486084,8.602863311767578,13.22066879272461,4.297988414764404
2014-07-01,9.368545532226562,2.491914749145508,5.897164821624756,6.678175926208496,8.059250831604004,4.581225395202637,8.442325592041016,13.406049728393555,4.30710506439209
2014-07-02,9.351014137268066,2.4229936599731445,5.797855854034424,6.663713455200195,7.928615570068359,4.562570095062256,8.516097068786621,13.763240814208984,4.276719093322754
2014-07-03,9.50296688079834,2.4768381118774414,5.8285932540893555,6.778498649597168,7.986397743225098,4.6691741943359375,8.61308479309082,14.034528732299805,4.329894542694092
2014-07-04,9.538033485412598,2.463916540145874,5.819138050079346,6.811886787414551,7.981374740600586,4.663843154907227,8.65803050994873,14.115913391113281,4.304065704345703
2014-07-07,9.368545532226562,2.466068983078003,5.875885009765625,6.745107650756836,7.988912105560303,4.615872859954834,8.64620304107666,13.926012992858887,4.193162441253662
2014-07-08,9.391923904418945,2.425147771835327,5.9728312492370605,6.688761234283447,7.971324920654297,4.618536472320557,8.679319381713867,13.930532455444336,4.08073616027832
2014-07-10,9.158150672912598,2.496222496032715,6.209286689758301,6.887023448944092,8.340625762939453,4.82641077041626,8.662762641906738,13.926012992858887,4.1020050048828125
2014-07-11,9.152304649353027,2.552220106124878,6.176183223724365,6.930846214294434,8.328063011169434,4.861055374145508,8.688782691955566,13.8853178024292,4.182525634765625
2014-07-14,9.117237091064453,2.621141195297241,6.377166271209717,7.179197788238525,8.524014472961426,5.09025239944458,8.880396842956543,13.953137397766113,4.25393009185791
2014-07-15,9.181528091430664,2.629756450653076,6.419732570648193,7.243894577026367,8.627016067504883,5.132892608642578,8.816527366638184,14.043571472167969,4.13239049911499
2014-07-16,9.362703323364258,2.6599082946777344,6.467020034790039,7.005979061126709,8.40342903137207,5.146216869354248,8.828354835510254,14.432416915893555,4.12479305267334
2014-07-17,9.467901229858398,2.629756450653076,6.502487659454346,6.97467041015625,8.41598892211914,5.212843418121338,8.681690216064453,14.233469009399414,4.127831935882568
2014-07-18,9.719206809997559,2.782674551010132,6.675102233886719,7.308590888977051,8.82800006866455,5.468688488006592,8.78576946258545,14.2199068069458,4.071618556976318
2014-07-21,9.818563461303711,2.8300580978393555,6.828794956207275,7.394153594970703,8.903356552124023,5.580621719360352,8.788139343261719,14.269643783569336,4.191640853881836
2014-07-22,9.742586135864258,2.864518165588379,6.876086711883545,7.341980457305908,8.885778427124023,5.609936237335205,8.835450172424316,14.409806251525879,4.23266077041626
2014-07-23,9.60232162475586,2.746060609817505,6.930469036102295,7.346153736114502,8.888284683227539,5.396731376647949,8.89459228515625,14.346505165100098,4.315986156463623
2014-07-24,9.771810531616211,2.840825319290161,7.001410484313965,7.429630756378174,9.018925666809082,5.412723064422607,8.878031730651855,14.622314453125,4.3205695152282715
2014-07-25,9.701675415039062,2.836519241333008,6.925743579864502,7.367024898529053,8.981250762939453,5.460692405700684,8.859105110168457,14.640398979187012,4.2777910232543945
2014-07-28,9.53219223022461,2.8343639373779297,6.883180141448975,7.291895866394043,8.920951843261719,5.370082378387451,8.771577835083008,14.839343070983887,4.3465423583984375
2014-07-29,9.679746627807617,2.707292318344116,6.776776313781738,7.3231940269470215,8.961142539978027,5.2288336753845215,8.762115478515625,14.88455581665039,4.290014743804932
2014-07-30,9.679746627807617,2.6814475059509277,6.731847286224365,7.2856292724609375,9.003851890563965,5.290132522583008,8.634376525878906,14.568056106567383,4.198348045349121
2014-07-31,9.248881340026855,2.6082184314727783,6.554510593414307,7.223021984100342,8.812923431396484,5.09025239944458,8.544485092163086,14.717267036437988,4.155569076538086
2014-08-01,9.213464736938477,2.6232948303222656,6.443374156951904,7.304415702819824,8.80412769317627,5.063601016998291,8.636743545532227,14.364593505859375,4.166261672973633
2014-08-04,9.225268363952637,2.687908887863159,6.523769855499268,7.413151741027832,8.914710998535156,5.210177898406982,8.622544288635254,14.531888961791992,4.1540422439575195
2014-08-05,9.048201560974121,2.6491408348083496,6.585249900817871,7.329619407653809,9.03534984588623,5.250154495239258,8.65803050994873,14.296769142150879,4.2166829109191895
2014-08-06,9.124930381774902,2.6943695545196533,6.665642738342285,7.333798408508301,8.997650146484375,5.412723064422607,8.594159126281738,14.378157615661621,4.231958866119385
2014-08-07,9.17805004119873,2.6189868450164795,6.611258506774902,7.256529808044434,8.91722583770752,5.370082378387451,8.575239181518555,14.287729263305664,4.173902988433838
2014-08-08,9.266586303710938,2.5952956676483154,6.419732570648193,7.099918842315674,8.796586036682129,5.146216869354248,8.674589157104492,14.29224967956543,4.112792015075684
2014-08-11,9.366923332214355,2.655601739883423,6.554510593414307,7.298298358917236,8.957440376281738,5.367415904998779,8.705343246459961,14.396240234375,4.137235641479492
2014-08-12,9.343317031860352,2.657639503479004,6.521407604217529,7.298298358917236,8.932303428649902,5.242159366607666,8.764483451843262,14.473106384277344,4.047095775604248
2014-08-13,9.2606840133667,2.6076602935791016,6.537958145141602,7.229385852813721,8.778995513916016,4.980984687805176,8.847277641296387,14.170171737670898,4.010427951812744
2014-08-14,9.27839183807373,2.64025616645813,6.776776313781738,7.4444684982299805,8.937692642211914,4.956998348236084,8.859105110168457,13.83106517791748,3.979875326156616
2014-08-15,9.38463306427002,2.7554266452789307,6.904458999633789,7.548880100250244,9.069624900817871,5.346094608306885,8.854377746582031,14.016438484191895,4.0501532554626465
2014-08-18,9.526284217834473,2.8140993118286133,6.911556243896484,7.601086616516113,9.20153522491455,5.436707973480225,8.970288276672363,14.124957084655762,4.121957778930664
2014-08-19,9.620721817016602,2.8792917728424072,7.0510640144348145,7.830791473388672,9.516119003295898,5.572625637054443,9.095663070678711,14.129480361938477,4.0730695724487305
2014-08-20,9.667940139770508,2.8054065704345703,7.176427364349365,7.872552394866943,9.561786651611328,5.692552089691162,9.2257719039917,14.364593505859375,4.0975117683410645
2014-08-21,9.626626014709473,2.7901957035064697,7.200136184692383,7.976963520050049,9.617608070373535,5.676562786102295,9.284911155700684,14.269643783569336,4.076125144958496
2014-08-22,9.591212272644043,2.7532541751861572,7.166942596435547,7.851674556732178,9.508512496948242,5.575291633605957,9.377169609069824,14.183732986450195,4.056262493133545
2014-08-25,9.80959415435791,2.8032350540161133,7.406394958496094,8.075109481811523,9.744444847106934,5.873776912689209,9.388997077941895,14.093308448791504,4.094456672668457
2014-08-26,9.768280029296875,2.8032350540161133,7.451442718505859,8.118968963623047,9.810413360595703,5.820476055145264,9.374802589416504,14.025484085083008,4.053208351135254
2014-08-27,9.768280029296875,2.870598077774048,7.799949645996094,8.334050178527832,10.10723876953125,6.086980819702148,9.545126914978027,13.87175464630127,4.1586222648620605
2014-08-28,9.632528305053711,2.8619065284729004,7.885293006896973,8.352840423583984,10.010825157165527,6.086980819702148,9.403188705444336,13.261362075805664,4.117373943328857
2014-08-29,9.662039756774902,2.9336180686950684,8.345236778259277,8.590898513793945,10.274672508239746,6.2255635261535645,9.42921257019043,13.202584266662598,4.270153999328613
2014-09-01,9.420045852661133,3.042269229888916,8.399763107299805,8.501106262207031,10.278481483459473,6.3508219718933105,9.526196479797363,13.089548110961914,4.260987758636475
2014-09-02,9.425947189331055,3.0227115154266357,8.881031036376953,8.680924415588379,10.466278076171875,6.545370101928711,9.346415519714355,12.999123573303223,4.262514114379883
2014-09-03,9.579405784606934,3.063999891281128,8.748270988464355,8.699732780456543,10.430750846862793,6.3828020095825195,9.320395469665527,13.112154006958008,4.308345794677734
2014-09-04,9.650233268737793,3.0227115154266357,8.24328899383545,8.398877143859863,10.217568397521973,6.07365608215332,9.28254508972168,12.9674711227417,4.302236557006836
2014-09-05,9.443655014038086,3.083557605743408,8.108153343200684,8.543035507202148,10.293704986572266,6.081650257110596,9.213945388793945,12.773046493530273,4.338904857635498
2014-09-08,9.301998138427734,2.9966351985931396,7.702751159667969,8.304862976074219,10.027222633361816,5.783165454864502,9.003406524658203,12.705227851867676,4.384737491607666
2014-09-09,9.266586303710938,2.9097137451171875,7.669555187225342,8.19412899017334,9.872418403625488,5.7245330810546875,8.788139343261719,12.935820579528809,4.3205695152282715
2014-09-10,9.402338981628418,2.8684256076812744,7.548640251159668,7.991466522216797,9.765822410583496,5.583286285400391,8.972657203674316,12.840869903564453,4.335848808288574
2014-09-11,9.32560920715332,2.8858089447021484,7.603170871734619,7.953861236572266,9.75059700012207,5.652576446533203,9.001042366027832,12.822783470153809,4.363348484039307
2014-09-12,9.130834579467773,2.7489078044891357,7.417850494384766,7.730310440063477,9.40036678314209,5.367415904998779,8.653300285339355,12.940340995788574,4.285429954528809
2014-09-15,9.461359977722168,2.8423495292663574,7.619108200073242,7.991466522216797,9.638932228088379,5.484679222106934,8.610719680786133,13.16189193725586,4.279321193695068
2014-09-16,9.579405784606934,2.907541513442993,7.954540729522705,8.19412899017334,9.887643814086914,5.74318790435791,8.73373031616211,13.179980278015137,4.2930684089660645
2014-09-17,9.414143562316895,2.9097137451171875,7.954540729522705,8.235913276672363,9.9307861328125,5.8950982093811035,8.681690216064453,13.139283180236816,4.282376766204834
2014-09-18,9.549897193908691,2.824964761734009,7.82995080947876,8.127266883850098,9.814044952392578,5.6738972663879395,8.539755821228027,13.152850151062012,4.312931537628174
2014-09-19,9.679746627807617,2.77715802192688,7.68380069732666,7.939234733581543,9.580552101135254,5.572625637054443,8.790505409240723,12.804698944091797,4.323626518249512
2014-09-22,9.703353881835938,2.672851085662842,7.319615840911865,7.874467372894287,9.451126098632812,5.4873433113098145,8.587063789367676,12.334467887878418,4.334319591522217
2014-09-23,9.673843383789062,2.6924092769622803,7.2213850021362305,7.8097052574157715,9.40544605255127,5.364750385284424,8.57050609588623,12.456549644470215,4.3465423583984375
2014-09-24,9.73876953125,2.6967549324035645,7.187840938568115,7.870289325714111,9.479043006896973,5.391403675079346,8.634376525878906,12.49724006652832,4.411148548126221
2014-09-25,9.656137466430664,2.679370641708374,7.000954627990723,7.682253360748291,9.182106971740723,5.287465572357178,8.397818565368652,12.366119384765625,4.39583158493042
2014-09-26,9.685647010803223,2.7597734928131104,7.147109508514404,8.020720481872559,9.567869186401367,5.580621719360352,8.62964153289795,12.194303512573242,4.426463603973389
2014-09-29,9.538090705871582,2.535949468612671,6.536141395568848,7.456616401672363,8.897865295410156,4.956998348236084,8.27717113494873,11.999883651733398,4.411148548126221
2014-09-30,9.467267036437988,2.431643009185791,6.0617451667785645,7.279024600982666,8.590777397155762,4.821081161499023,8.37889289855957,12.140047073364258,4.37592077255249
2014-10-01,9.207564353942871,2.3664517402648926,6.157582759857178,7.013686656951904,8.36861515045166,4.554576396942139,8.280852317810059,12.131003379821777,4.377453327178955
2014-10-02,9.425947189331055,2.3990466594696045,6.097681999206543,7.235435962677002,8.647906303405762,4.610541343688965,8.285594940185547,12.483675003051758,4.380515098571777
2014-10-03,9.561699867248535,2.4207775592803955,6.231857776641846,7.38595724105835,8.851025581359863,4.890372276306152,8.321152687072754,12.298296928405762,4.406550407409668
2014-10-06,9.80959415435791,2.6185245513916016,6.974596977233887,7.944134712219238,9.325825691223145,5.434041976928711,8.828486442565918,12.361600875854492,4.34988260269165
2014-10-07,9.703353881835938,2.6815431118011475,7.245341777801514,7.891869068145752,9.341052055358887,5.652576446533203,8.89012336730957,12.38872241973877,4.382046222686768
2014-10-08,9.526284217834473,2.679370641708374,7.290867328643799,7.824971675872803,9.219186782836914,5.556634902954102,8.89012336730957,12.375163078308105,4.365198612213135
2014-10-09,9.502676963806152,2.7576000690460205,7.571192741394043,7.977587699890137,9.335981369018555,5.649911880493164,9.067925453186035,12.162654876708984,4.3483500480651855
