Date,usdbrl,usdbrl_return,usdbrl_vol_20d,usdbrl_zscore,vix,vix_change,vix_pct_change,vix_zscore,vix_high,selic_proxy,selic_change
2014-06-24,2.2130000591278076,-0.006216473779528207,0.007593609470079355,-0.678969495999624,12.130000114440918,1.1500005722045898,0.10473593990427132,-0.473913499916967,0.0,0.02199999988079071,0.01699999999254942
2014-06-25,2.22160005569458,0.0038785942927260205,0.00754787986022099,-0.22592747035695715,11.59000015258789,-0.5399999618530273,-0.044517721084779804,-0.8327448228944468,0.0,0.019999999552965164,-0.0020000003278255463
2014-06-26,2.2047998905181885,-0.007590929898950901,0.007713956637947441,-1.0542013396149614,11.630000114440918,0.039999961853027344,0.003451247741709018,-0.781343177814259,0.0,0.02500000037252903,0.005000000819563866
2014-06-27,2.1939001083374023,-0.004955920837010706,0.007773706374544305,-1.6180583968475641,11.260000228881836,-0.36999988555908203,-0.03181426327757764,-1.006031318177673,0.0,0.017999999225139618,-0.007000001147389412
2014-06-30,2.191800117492676,-0.0009576536913536508,0.007617341597943467,-1.6583122715849679,11.569999694824219,0.3099994659423828,0.027531035492098566,-0.7664316190024807,0.0,0.019999999552965164,0.0020000003278255463
2014-07-01,2.211699962615967,0.009038256036970975,0.006872119291877232,-0.5982437625710806,11.149999618530273,-0.4200000762939453,-0.03630078542541626,-1.0379045922138705,0.0,0.02500000037252903,0.005000000819563866
2014-07-02,2.1981000900268555,-0.006168041881128989,0.006922883231614262,-1.3177971387104581,10.819999694824219,-0.3299999237060547,-0.02959640672611552,-1.2344845695230222,0.0,0.007000000216066837,-0.018000000156462193
2014-07-03,2.2223000526428223,0.010949327485167018,0.007482945541154749,-0.0745727723658668,10.319999694824219,-0.5,-0.0462107221906094,-1.579563985352892,0.0,0.003000000026077032,-0.004000000189989805
2014-07-04,2.2067999839782715,-0.006999224137751292,0.0074165610803309055,-0.9381999422704862,10.319999694824219,0.0,0.0,-1.6376744270162054,0.0,0.003000000026077032,0.0
2014-07-07,2.2098000049591064,0.0013585207851049687,0.007343278100059114,-0.7658746653901615,11.329999923706055,1.010000228881836,0.09786824212682688,-0.8111122184311368,0.0,0.007000000216066837,0.004000000189989805
2014-07-08,2.2225000858306885,0.005730711083823972,0.007301948662178376,-0.07206110849167116,11.979999542236328,0.6499996185302734,0.05736978136868842,-0.1927331862166878,0.0,0.02500000037252903,0.018000000156462193
2014-07-09,2.209399938583374,-0.0059117693667424705,0.007387664083495759,-0.7756621513080302,11.649999618530273,-0.3299999237060547,-0.02754590453385386,-0.48736562436884495,0.0,0.014999999664723873,-0.010000000707805157
2014-07-10,2.20740008354187,-0.000905567455239753,0.0072822146461670005,-0.8575980394628326,12.59000015258789,0.9400005340576172,0.0806867437628469,0.4727556355835603,0.0,0.014999999664723873,0.0
2014-07-11,2.218600034713745,0.005060991766189449,0.007382507014384757,-0.22831780635623333,12.079999923706055,-0.5100002288818359,-0.040508357641044546,-0.022774122019160986,0.0,0.014999999664723873,0.0
2014-07-14,2.2174999713897705,-0.000495959669534097,0.007346190305994088,-0.27943167377942685,11.819999694824219,-0.26000022888183594,-0.02152319789105339,-0.26848528899304597,0.0,0.014999999664723873,0.0
2014-07-15,2.2072999477386475,-0.004610396811145571,0.007328746743474239,-0.821335420456626,11.960000038146973,0.1400003433227539,0.011844360993009007,-0.10285867320708672,0.0,0.019999999552965164,0.004999999888241291
2014-07-16,2.2158000469207764,0.0038435077915502124,0.006708090941133708,-0.33469679633730964,11.0,-0.9600000381469727,-0.08026756146195724,-1.0768038504708122,0.0,0.017999999225139618,-0.0020000003278255463
2014-07-17,2.2207000255584717,0.0022089397272909784,0.005493552168594235,-0.06578140483212215,14.539999961853027,3.5399999618530273,0.32181817835027515,2.530411305979922,0.0,0.007000000216066837,-0.01099999900907278
2014-07-18,2.2553999423980713,0.015504842269214808,0.006492638337574007,1.7728858353094563,12.0600004196167,-2.479999542236328,-0.17056393044998797,0.0556947914904202,0.0,0.009999999776482582,0.0029999995604157448
2014-07-21,2.2223000526428223,-0.014784595982761075,0.007331988625753044,-0.00463102846003083,12.8100004196167,0.75,0.0621890525625568,0.8915136500058021,0.0,0.013000000268220901,0.0030000004917383194
2014-07-22,2.2181999683380127,-0.0018466773789521905,0.007204157947452116,-0.22614663968220117,12.239999771118164,-0.5700006484985352,-0.044496536286264265,0.30931266360238796,0.0,0.019999999552965164,0.006999999284744263
2014-07-23,2.2083001136779785,-0.004473001686545342,0.007216701450912988,-0.7417081973946483,11.520000457763672,-0.7199993133544922,-0.05882347441324487,-0.469791951973639,0.0,0.019999999552965164,0.0
2014-07-24,2.21589994430542,0.003435576150725418,0.007049664470345407,-0.31734631270478386,11.84000015258789,0.31999969482421875,0.027777750183035854,-0.0793503833865709,0.0,0.019999999552965164,0.0
2014-07-25,2.2153000831604004,-0.0002707443333479159,0.006944590431399828,-0.3363793995426822,12.6899995803833,0.8499994277954102,0.0717904912872509,0.9185318368314468,0.0,0.019999999552965164,0.0
2014-07-28,2.222100019454956,0.0030648314148212946,0.006958833152190392,0.027532168147419617,12.5600004196167,-0.12999916076660156,-0.010244221045330848,0.794667363620605,0.0,0.02500000037252903,0.005000000819563866
2014-07-29,2.2193000316619873,-0.0012608583472267718,0.006683908868008014,-0.10537371386187924,13.279999732971191,0.7199993133544922,0.05732478417994069,1.6973137485078986,0.0,0.02800000086426735,0.0030000004917383194
2014-07-30,2.2269999980926514,0.003463542305563935,0.006548712616258951,0.31906321741594507,13.329999923706055,0.05000019073486328,0.0037650746792354806,1.7640984845527783,0.0,0.02800000086426735,0.0
2014-07-31,2.2437000274658203,0.0074709137061363265,0.006302432343042961,1.198839120514241,16.950000762939453,3.6200008392333984,0.27156795648555065,4.8548730792694075,0.0,0.017999999225139618,-0.010000001639127731
2014-08-01,2.2602999210357666,0.007371211777214917,0.006223641443783182,1.9928075843218223,17.030000686645508,0.07999992370605469,0.004719759298239756,4.123431782787477,0.0,0.017999999225139618,0.0
2014-08-04,2.2523000240325928,-0.0035455859066758806,0.00631293966490949,1.5095189426883209,15.119999885559082,-1.9100008010864258,-0.11215506306962153,2.3888746726799464,0.0,0.014999999664723873,-0.0029999995604157448
2014-08-05,2.253999948501587,0.0007544657745781324,0.00621196069693654,1.5340494592316396,16.8700008392334,1.7500009536743164,0.11574080469046288,3.3227020064624573,0.0,0.02500000037252903,0.010000000707805157
2014-08-06,2.2762999534606934,0.00984490455603197,0.006326904673141625,2.483825006106477,16.3700008392334,-0.5,-0.029638409906725394,2.728609293192772,0.0,0.019999999552965164,-0.005000000819563866
2014-08-07,2.270699977874756,-0.0024631530687550325,0.006367420488564628,2.0990924812103664,16.65999984741211,0.28999900817871094,0.017715271430144286,2.702452592744939,0.0,0.019999999552965164,0.0
2014-08-08,2.294100046157837,0.010252485599093955,0.006624560720076966,2.910049037175973,15.770000457763672,-0.8899993896484375,-0.05342133240095359,2.043514795936599,0.0,0.019999999552965164,0.0
2014-08-11,2.2790000438690186,-0.0066038603436021385,0.006866204778249685,2.1229941172848976,14.229999542236328,-1.5400009155273438,-0.09765382820703672,1.1016600282124325,0.0,0.02500000037252903,0.005000000819563866
2014-08-12,2.27239990234375,-0.0029002707868917735,0.0067981495093601884,1.7648367504518523,14.130000114440918,-0.09999942779541016,-0.007027366901776744,1.0233819934366366,0.0,0.02500000037252903,0.0
2014-08-13,2.274899959564209,0.0010995788922114925,0.006775022222448468,1.7826027413313188,12.899999618530273,-1.2300004959106445,-0.08704886666303557,0.2984694257452571,0.0,0.029999999329447746,0.004999998956918716
2014-08-14,2.2785000801086426,0.0015812892621927177,0.006772122017020977,1.8405633391279328,12.420000076293945,-0.4799995422363281,-0.03720926794035173,0.015607618289727943,0.0,0.02800000086426735,-0.001999998465180397
